t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756424280404,832.732,-279.450,81.399,-2.024,-10.105,-0.351,10.31,0.35,10.31,10.31,0.0,405.8,13.8,406.0,405.8,0.39,-101.38,0.000,1,unknown,glide_fwd,false
1756424280455,832.659,-279.816,81.387,-1.854,-9.244,-0.321,9.43,0.32,9.43,9.43,0.0,371.2,12.6,371.4,371.2,0.28,-101.38,0.000,1,unknown,glide_fwd,false
1756424280505,832.585,-280.182,81.374,-1.734,-8.640,-0.300,8.81,0.30,8.82,8.81,0.0,346.9,11.8,347.1,346.9,0.21,-101.38,0.000,1,unknown,glide_fwd,false
1756424280556,832.511,-280.547,81.361,-1.650,-8.216,-0.286,8.38,0.29,8.39,8.38,0.0,329.9,11.2,330.1,329.9,0.15,-101.38,0.000,1,unknown,glide_fwd,false
1756424280606,832.364,-281.279,81.336,-2.028,-10.088,-0.351,10.29,0.35,10.30,10.29,0.0,405.1,13.8,405.4,405.1,0.11,-101.38,0.000,1,unknown,glide_fwd,false
1756424280657,832.290,-281.645,81.335,-1.859,-9.227,-0.248,9.41,0.25,9.42,9.41,-0.0,370.6,9.8,370.7,370.6,-0.04,-101.38,0.000,1,unknown,glide_fwd,false
1756424280708,832.216,-282.011,81.335,-1.738,-8.629,-0.176,8.80,0.18,8.80,8.80,-0.0,346.5,6.9,346.6,346.5,-0.04,-101.38,0.000,1,unknown,glide_fwd,false
1756424280758,832.143,-282.377,81.334,-1.654,-8.210,-0.129,8.37,0.13,8.38,8.37,-0.0,329.7,5.1,329.8,329.7,-0.04,-101.38,0.000,1,unknown,glide_fwd,false
1756424280809,831.995,-283.109,81.331,-2.031,-10.085,-0.107,10.29,0.11,10.29,10.29,-0.0,405.0,4.2,405.0,405.0,-0.02,-101.38,0.000,1,unknown,glide_fwd,false
1756424280860,831.922,-283.475,81.330,-1.858,-9.230,-0.084,9.42,0.08,9.42,9.42,-0.0,370.7,3.3,370.7,370.7,-0.01,-101.38,0.000,1,unknown,glide_fwd,false
1756424280910,831.848,-283.841,81.328,-1.737,-8.628,-0.068,8.80,0.07,8.80,8.80,-0.0,346.5,2.7,346.5,346.5,-0.00,-101.38,0.000,1,unknown,unknown,false
1756424280961,831.773,-284.205,81.359,-1.660,-8.199,0.138,8.37,0.00,8.37,8.37,-0.0,329.4,0.0,329.4,329.4,-0.35,-101.38,0.000,1,unknown,unknown,false
1756424281011,831.626,-284.935,81.415,-2.035,-10.068,0.427,10.27,0.00,10.27,10.27,-0.0,404.4,0.0,404.4,404.4,-0.31,-101.38,0.000,1,unknown,unknown,false
1756424281062,831.552,-285.300,81.441,-1.860,-9.212,0.454,9.40,0.00,9.40,9.40,-0.0,370.0,0.0,370.0,370.0,-0.23,-101.38,0.000,1,unknown,unknown,false
1756424281113,831.479,-285.665,81.464,-1.738,-8.615,0.454,8.79,0.00,8.79,8.79,-0.0,346.0,0.0,346.0,346.0,-0.12,-101.38,0.000,1,unknown,unknown,false
1756424281163,831.405,-286.031,81.487,-1.653,-8.198,0.453,8.36,0.00,8.36,8.36,-0.0,329.3,0.0,329.3,329.3,-0.10,-101.38,0.000,1,unknown,unknown,false
1756424281214,831.258,-286.761,81.532,-2.030,-10.074,0.586,10.28,0.00,10.28,10.28,-0.0,404.6,0.0,404.6,404.6,-0.07,-101.38,0.000,1,unknown,unknown,false
1756424281264,831.185,-287.127,81.555,-1.857,-9.218,0.545,9.40,0.00,9.40,9.40,-0.0,370.2,0.0,370.2,370.2,-0.06,-101.38,0.000,1,unknown,unknown,false
1756424281315,831.111,-287.492,81.578,-1.736,-8.620,0.515,8.79,0.00,8.79,8.79,-0.0,346.2,0.0,346.2,346.2,-0.04,-101.38,0.000,1,unknown,unknown,false
1756424281365,830.962,-288.221,81.636,-2.097,-10.352,0.706,10.56,0.00,10.56,10.56,-0.0,415.9,0.0,415.9,415.9,-0.50,-101.38,0.000,1,unknown,unknown,false
1756424281416,830.889,-288.585,81.671,-1.904,-9.408,0.700,9.60,0.00,9.60,9.60,-0.0,377.9,0.0,377.9,377.9,-0.38,-101.38,0.000,1,unknown,unknown,false
1756424281467,830.815,-288.950,81.705,-1.767,-8.741,0.691,8.92,0.00,8.92,8.92,-0.0,351.1,0.0,351.1,351.1,-0.29,-101.38,0.000,1,unknown,unknown,false
1756424281517,830.742,-289.314,81.738,-1.672,-8.277,0.683,8.44,0.00,8.44,8.44,-0.0,332.5,0.0,332.5,332.5,-0.21,-101.38,0.000,1,unknown,unknown,false
1756424281568,830.595,-290.043,81.805,-2.042,-10.122,0.874,10.33,0.00,10.33,10.33,-0.0,406.5,0.0,406.5,406.5,-0.16,-101.38,0.000,1,unknown,unknown,false
1756424281619,830.522,-290.408,81.838,-1.865,-9.249,0.809,9.44,0.00,9.44,9.44,-0.0,371.5,0.0,371.5,371.5,-0.12,-101.38,0.000,1,unknown,unknown,false
1756424281669,830.448,-290.772,81.871,-1.741,-8.636,0.763,8.81,0.00,8.81,8.81,-0.0,346.8,0.0,346.8,346.8,-0.09,-101.38,0.000,1,unknown,unknown,false
1756424281720,830.301,-291.502,81.937,-2.090,-10.370,0.926,10.58,0.00,10.58,10.58,-0.0,416.5,0.0,416.5,416.5,-0.07,-101.38,0.000,1,unknown,unknown,false
1756424281770,830.228,-291.866,81.971,-1.898,-9.421,0.845,9.61,0.00,9.61,9.61,-0.0,378.4,0.0,378.4,378.4,-0.06,-101.38,0.000,1,unknown,unknown,false
1756424281821,830.154,-292.231,82.004,-1.764,-8.757,0.787,8.93,0.00,8.93,8.93,-0.0,351.7,0.0,351.7,351.7,-0.05,-101.38,0.000,1,unknown,unknown,false
1756424281871,830.081,-292.595,82.037,-1.670,-8.292,0.747,8.46,0.00,8.46,8.46,-0.0,333.0,0.0,333.0,333.0,-0.04,-101.38,0.000,1,unknown,unknown,false
1756424281922,830.081,-292.595,82.037,-1.169,-5.804,0.523,5.92,0.00,5.92,5.92,-0.0,233.1,0.0,233.1,233.1,-0.03,-101.38,0.000,1,unknown,unknown,false
1756424281973,830.081,-292.595,82.037,-0.818,-4.063,0.366,4.14,0.00,4.14,4.14,-0.0,163.2,0.0,163.2,163.2,-0.02,-101.38,0.000,1,unknown,unknown,false
1756424282023,830.081,-292.595,82.037,-0.573,-2.844,0.256,2.90,0.00,2.90,2.90,-0.0,114.2,0.0,114.2,114.2,-0.01,-101.38,0.000,1,unknown,unknown,false
1756424282074,830.081,-292.595,82.037,-0.401,-1.991,0.179,2.03,0.00,2.03,2.03,-0.0,80.0,0.0,80.0,80.0,-0.01,-101.38,0.000,1,unknown,unknown,false
1756424282125,830.081,-292.595,82.037,-0.281,-1.394,0.126,1.42,0.00,1.42,1.42,-0.0,56.0,0.0,56.0,56.0,-0.01,-101.38,0.000,1,unknown,unknown,false
1756424282175,830.081,-292.595,82.037,-0.197,-0.976,0.088,1.00,0.00,1.00,1.00,-0.0,39.2,0.0,39.2,39.2,-0.00,-101.38,0.000,1,unknown,unknown,false
1756424282226,830.081,-292.595,82.037,-0.138,-0.683,0.062,0.70,0.00,0.70,0.70,-0.0,27.4,0.0,27.4,27.4,-0.00,-101.38,0.000,1,stall/land,unknown,false
1756424282276,830.081,-292.595,82.037,-0.096,-0.478,0.043,0.49,0.00,0.49,0.49,-0.0,19.2,0.0,19.2,19.2,-0.00,-101.38,0.000,1,stall/land,unknown,false
1756424282327,830.081,-292.595,82.037,-0.067,-0.335,0.030,0.34,0.00,0.34,0.34,-0.0,13.4,0.0,13.4,13.4,-0.00,-101.38,0.000,1,stall/land,unknown,false
1756424282377,830.081,-292.595,82.037,-0.047,-0.234,0.021,0.24,0.00,0.24,0.24,-0.0,9.4,0.0,9.4,9.4,-0.00,-101.38,0.000,1,stall/land,unknown,false
1756424282428,830.081,-292.595,82.037,-0.033,-0.164,0.015,0.17,0.00,0.17,0.17,-0.0,6.6,0.0,6.6,6.6,-0.00,-101.38,0.000,1,stall/land,unknown,false
1756424282478,830.081,-292.595,82.037,-0.023,-0.115,0.010,0.12,0.00,0.12,0.12,-0.0,4.6,0.0,4.6,4.6,-0.00,-101.38,0.000,1,stall/land,unknown,false
1756424282529,830.081,-292.595,82.037,-0.016,-0.080,0.007,0.08,0.00,0.08,0.08,-0.0,3.2,0.0,3.2,3.2,-0.00,-101.38,0.000,1,stall/land,grounded,false
1756424282579,830.081,-292.595,82.037,-0.011,-0.056,0.005,0.06,0.00,0.06,0.06,-0.0,2.3,0.0,2.3,2.3,-0.00,-101.38,0.000,1,stall/land,grounded,false
1756424282630,830.081,-292.595,82.037,-0.008,-0.039,0.004,0.04,0.00,0.04,0.04,-0.0,1.6,0.0,1.6,1.6,-0.00,-101.38,0.000,1,stall/land,grounded,false
